country,year,gini,gini_se,welfare_def,equiv_scale,monetary,series,source1,page,link
Jordan,2002,0.37,,con,pc,FALSE,Povcalnet Jordan con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Jordan,2006,0.343,,con,pc,,Hassine2015 Jordan con pc,Hassine 2015,537,https://doi.org/10.1016/j.worlddev.2014.09.011
Jordan,2006,0.33899999999999997,,con,pc,FALSE,Povcalnet Jordan con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Jordan,2006,0.377,,con,pc,,Shaban2016 Jordan con pc,Povcalnet; Shaban 2016,196,https://link.springer.com/chapter/10.1057/9781137554598_6
Jordan,2008,0.326,,con,pc,,Hassine2015 Jordan con pc,Hassine 2015,537,https://doi.org/10.1016/j.worlddev.2014.09.011
Jordan,2008,0.326,,con,pc,FALSE,Povcalnet Jordan con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Jordan,2008,0.338,,con,pc,,Shaban2016 Jordan con pc,Povcalnet; Shaban 2016,196,https://link.springer.com/chapter/10.1057/9781137554598_6
Jordan,2010,0.328,,con,pc,FALSE,CEQ Jordan con pc,"Alam, Inchauste, and Serajuddin 2017",17,http://www.commitmentoequity.org/wp-content/uploads/2017/11/CEQ-WP44_Shamma-Inchauste-Serajuddin_Jordan_May2017.pdf
Jordan,2010,0.362,0.034,con,pc,,KANRCZ2017 Jordan con pc,"Krafft, Assaad, Nazier, Ramadan, Vahidmanesh, and Zouari 2017",26,http://erf.org.eg/publications/estimating-poverty-and-inequality-in-the-absence-of-consumption-data-an-application-to-the-middle-east-and-north-africa/
Jordan,2010,0.337,,con,pc,FALSE,Povcalnet Jordan con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Jordan,2010,0.354,,con,pc,,Shaban2016 Jordan con pc,Povcalnet; Shaban 2016,196,https://link.springer.com/chapter/10.1057/9781137554598_6
Jordan,2014,0.353,0.012,con,pc,,KANRCZ2017 Jordan con pc 2,"Krafft, Assaad, Nazier, Ramadan, Vahidmanesh, and Zouari 2017",26,http://erf.org.eg/publications/estimating-poverty-and-inequality-in-the-absence-of-consumption-data-an-application-to-the-middle-east-and-north-africa/
Kazakhstan,1988,0.291,,gross,pc,,AG1993 Kazakstan gross pc,Tabatabai 1996; Alexeev and Gaddy 1993,120,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Kazakhstan,1988,0.257,,gross,pc,FALSE,Milanovic1998 Kazakhstan gross pc,Milanovic 1998,181,https://books.google.com/books?id=cQl9xbuhvNkC
Kazakhstan,1989,0.281,,disp,pc,FALSE,Transmonee Kazakhstan disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Kazakhstan,1990,0.297,,gross,pc,,AG1993 Kazakstan gross pc,Tabatabai 1996; Alexeev and Gaddy 1993,120,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Kazakhstan,1993,0.327,,gross,pc,FALSE,Milanovic1998 Kazakhstan gross pc,Milanovic 1998,181,https://books.google.com/books?id=cQl9xbuhvNkC
Kazakhstan,1996,0.353,,con,pc,FALSE,MY2006 Kazakhstan con pc 3,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Kazakhstan,1996,0.354,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2001,0.366,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2001,0.346,,con,pc,FALSE,MY2006 Kazakhstan con pc 4,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Kazakhstan,2001,0.36,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2002,0.289,,con,pc,,GIDD Kazakhstan con pc,"Ackah, Bussolo, De Hoyos, and Medvedev 2008","",https://github.com/fsolt/swiid/raw/master/data-raw/GlobalDistStata.zip
Kazakhstan,2002,0.328,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2002,0.33,,con,pc,FALSE,MY2006 Kazakhstan con pc 4,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Kazakhstan,2002,0.348,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2003,0.315,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2003,0.318,,con,pc,FALSE,MY2006 Kazakhstan con pc 4,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Kazakhstan,2003,0.337,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2004,0.305,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2004,0.318,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2005,0.304,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2005,0.39799999999999996,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2006,0.312,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2006,0.302,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2007,0.309,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2007,0.301,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2008,0.288,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2008,0.285,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2009,0.267,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2009,0.282,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2010,0.278,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2010,0.28,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2011,0.29,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2011,0.28,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2012,0.284,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2012,0.282,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2013,0.276,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2013,0.271,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2014,0.278,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2014,0.27,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2015,0.278,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2015,0.268,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2016,0.278,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2016,0.272,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2017,0.287,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kazakhstan,2017,0.275,,con,pc,FALSE,Povcalnet Kazakhstan con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kazakhstan,2018,0.289,,con,pc,FALSE,Kazstat con pc,Kazakhstan Committee on Statistics,"",http://stat.gov.kz/api/getFile/?docId=ESTAT097178
Kenya,1976,0.59,,disp,hh,,vGP1984 Kenya disp hh,Tabatabai 1996; van Ginneken and Park 1984,85,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Kenya,1976,0.59,,disp,pc,,vGP1984 Kenya disp pc,Tabatabai 1996; van Ginneken and Park 1984,85,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Kenya,1992,0.575,,con,pc,FALSE,Povcalnet Kenya con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kenya,1994,0.431,,con,pc,FALSE,Povcalnet Kenya con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kenya,1994,0.39039999999999997,,con,sqrt,FALSE,World Bank Africa Poverty Database Kenya con sqrt,"Personal communication, K. Beegle, 2016-08-01","",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/AFR_gini_sqrt.csv
Kenya,1997,0.437,,con,pc,,GIDD Kenya con pc,"Ackah, Bussolo, De Hoyos, and Medvedev 2008","",https://github.com/fsolt/swiid/raw/master/data-raw/GlobalDistStata.zip
Kenya,1997,0.45,,con,pc,FALSE,Povcalnet Kenya con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kenya,1997,0.53,,market,ae,,STIGK2009,"Suri, Tschirley, Irungu, Gitau, and Kariuki 2009",19,http://fsg.afre.msu.edu/kenya/WPS30.pdf
Kenya,1997,0.42619999999999997,,con,sqrt,FALSE,World Bank Africa Poverty Database Kenya con sqrt,"Personal communication, K. Beegle, 2016-08-01","",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/AFR_gini_sqrt.csv
Kenya,2000,0.49,,market,ae,,STIGK2009,"Suri, Tschirley, Irungu, Gitau, and Kariuki 2009",19,http://fsg.afre.msu.edu/kenya/WPS30.pdf
Kenya,2004,0.49,,market,ae,,STIGK2009,"Suri, Tschirley, Irungu, Gitau, and Kariuki 2009",19,http://fsg.afre.msu.edu/kenya/WPS30.pdf
Kenya,2005,0.465,,con,pc,FALSE,Povcalnet Kenya con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kenya,2005,0.4497,,con,sqrt,FALSE,World Bank Africa Poverty Database Kenya con sqrt,"Personal communication, K. Beegle, 2016-08-01","",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/AFR_gini_sqrt.csv
Kenya,2007,0.47,,market,ae,,STIGK2009,"Suri, Tschirley, Irungu, Gitau, and Kariuki 2009",19,http://fsg.afre.msu.edu/kenya/WPS30.pdf
Kenya,2015,0.408,,con,pc,FALSE,Povcalnet Kenya con pc 2,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kiribati,2006,0.37,,con,pc,FALSE,Povcalnet Kiribati con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Kiribati,2006,0.4,,con,pc,,ZKM2014 Kiribati con pc,"Zhuang, Kanbur, and Maligalig 2014",25,https://books.google.com/books?id=nqbpAgAAQBAJ&pg=PA25
Korea,1965,0.344,,disp,hh,,Choo1987 Korea disp hh,Tabatabai 1996; Choo 1987,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1970,0.332,,disp,hh,,Choo1987 Korea disp hh,Tabatabai 1996; Choo 1987,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1976,0.391,,disp,hh,,Choo1987 Korea disp hh,Tabatabai 1996; Choo 1987,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1980,0.389,,disp,hh,,Leipziger1992 Korea disp hh,Tabatabai 1996; Leipziger 1992,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1982,0.357,,disp,hh,,Choo1987 Korea disp hh,Tabatabai 1996; Choo 1987,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1982,0.3103,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1983,0.3134,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1983,0.346,,con,hh,,Yotopoulos1989 Korea con hh,Yotopoulos 1989,366,https://doi.org/10.1111/j.1475-4991.1989.tb00598.x
Korea,1984,0.357,,disp,hh,,Choo1987 Korea disp hh,Tabatabai 1996; Choo 1987,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1984,0.3152,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1985,0.3187,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1985,0.345,,disp,hh,,Leipziger1992 Korea disp hh,Tabatabai 1996; Leipziger 1992,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1986,0.3091,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1987,0.3031,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1988,0.315,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1988,0.336,,disp,hh,,Leipziger1992 Korea disp hh,Tabatabai 1996; Leipziger 1992,98,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Korea,1989,0.33,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1990,0.3344,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1990,0.256,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1990,0.266,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1990,0.299,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1991,0.3271,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1991,0.25,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1991,0.259,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1991,0.301,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1992,0.3277,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1992,0.245,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1992,0.254,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1992,0.301,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1993,0.3238,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1993,0.25,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1993,0.256,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1993,0.3,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1994,0.3234,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1994,0.248,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1994,0.255,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1994,0.303,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1995,0.3251,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1995,0.251,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1995,0.259,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1995,0.302,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1996,0.3339,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1996,0.257,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1996,0.266,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1996,0.302,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1997,0.3211,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1997,0.257,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1997,0.264,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1997,0.303,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1998,0.3193,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1998,0.285,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1998,0.293,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1998,0.309,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,1999,0.3298,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,1999,0.288,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1999,0.298,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,1999,0.312,,con,pc,,SK2006 Korea con pc,Son and Kakwani 2006,202,http://doi.org/10.1007/s10888-005-9010-8
Korea,2000,0.3226,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,2000,0.266,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2000,0.279,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2001,0.3257,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,2001,0.277,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2001,0.29,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2002,0.3248,,con,sqrt,FALSE,HRK2005 con sqrt,Hae-Ryun and Kamiya 2005,14,http://www3.unisi.it/eventi/GiniLorenz05/paper%2026%20may/PAPER_Hae-Ryun_Kamiya.pdf
Korea,2002,0.279,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2002,0.293,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2003,0.27,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2003,0.283,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2004,0.277,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2004,0.293,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2005,0.281,,disp,ae,,Kostat disp ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2005,0.298,,market,ae,,Kostat market ae urban,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
Korea,2006,0.306,,disp,ae,,Kostat disp ae national,Statistics Korea,"",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1L6E001&conn_path=I2&language=en
